,id,age,gender,living_in_brasil,living_state,born_or_graduated,degreee_level,job_situation,workers_number,manager,salary_range,time_experience_data_science,time_experience_before,is_data_science_professional,linear_regression,logistic_regression,glms,decision_tree,random_forest,neural_networks,bayesian_inference,ensemble,svms,cnns,rnns,hmms,gans,markov_chains,nlp,gradient_boosted_machines,cluster_analysis,survival_analysis,longitudinal_data_analysis,joint analysis,no_listed_methods,sql_,r,python,c_c++_c#,dotnet,java,julia,sas_stata,visual_basic_vba,scala,matlab,php,no_listed_languages,most_used_proggraming_languages,sql,nosql,images,nlp,videos,sheets,other,sql,nosql,imagens,nlp,vídeos,planilhas,other,aws,gcp,azure,ibm,on_premise_servers,cloud_própria,other,mysql,oracle,sql_server,aurora,dynamodb,coachdb,cassandra,mongodb,mariadb,datomic,s3,postgresql,elaticsearch,db2,ms_access,sqlite,sybase,firebase,vertica,redis,neo4j,google_bigtable,hbase,other,microsoft_powerbi,qlik_view_qlik_sense,tableau,metabase,superset,redash,microstrategy,ibm_analytics_cognos,sap_business_objects,oracle_business_intelligence,birst,looker,google_data_studio,only_excel_gsheets,no_bi_tool_at_work,other,sql_&_stored_procedures,apache_airflow,luigi,aws_glue,talend,pentaho,alteryx,oracle_data_integrator,ibm_data_stage,sap_bw_etl,siss_sql_server_integration_services,other,have_data_warehouse,google_bigquery,aws_redshift,snowflake,oracle,postgres_mysql,ibm,teradata,microsoft_azure,do_not_know,other,data_hackers_blog,data_hackers_podcast,weekly_newsletter,slack_channel,data_hackers_bootcamp,do_not_know_data_hackers,prefered_data_hackers_initiative,telegram_groups,whatsapp_groups,youtube_channels,other_brasilian_blogs,other_slack_channels,twitter,abroad_blogs,abroad_podcasts,meetups_and_events,only_data_hackers,other,udacity,coursera,udemy,height,edx,data_camp,data_quest,kaggle_learn,online_courses,other,data_science_plataforms_preference,other,draw_participation,living_macroregion,origin_macroregion,anonymized_degree_area,anonymized_market_sector,anonymized_manager_level,anonymized_role
1674,c6ad42asm1q3y3aj96ilc6ad48cgoovw,35.0,Masculino,1,Santa Catarina (SC),1.0,Graduação/Bacharelado,Freelancer,de 1 a 5,0.0,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,de 6 a 10 anos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,SQL,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Podcast do Data Hackers,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,Coursera,,1.0,Região Sul,,Computação / Engenharia de Software / Sistemas de Informação,Outras,,Desenvolvedor ou Engenheiro de Software
1675,h686q5ehs8tg2tjeyjh686q55rweful3,24.0,Masculino,1,,1.0,Graduação/Bacharelado,Empregado (CTL),de 101 a 500,0.0,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,de 2 a 3 anos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C/C++/C#,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Podcast do Data Hackers,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,Coursera,,1.0,,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Desenvolvedor ou Engenheiro de Software
1676,ulmidbd2geei9cyuulmidjj1b8140t2z,36.0,Masculino,1,Minas Gerais (MG),1.0,Pós-graduação,Empregado (CTL),Acima de 3000,1.0,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,de 1 a 2 anos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,Python,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,Canal do Slack,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,DataScienceAcademy,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Outras,Team Leader/Tech Leader,Data Engineer/Engenheiro de Dados
1677,cxj63o5zgqnpwcxj8unw8v6q1usj4y2c,28.0,Feminino,1,Minas Gerais (MG),1.0,Doutorado ou Phd,Trabalho na área Acadêmica/Pesquisador,,,,de 2 a 3 anos,de 6 a 10 anos,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Python,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Newsletter Semanal,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,Alura,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,,,
1678,xalgmrsj4n7ni1epnxalg1qx17v20hem,29.0,Masculino,1,São Paulo (SP),0.0,Pós-graduação,Empregado (CTL),de 101 a 500,0.0,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,de 4 a 5 anos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,Scala,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Blog/Medium do Data Hackers,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Udemy,,1.0,Região Sudeste,Região Sudeste,Computação / Engenharia de Software / Sistemas de Informação,Seguros ou Previdência,,Data Engineer/Engenheiro de Dados
1679,qosmgff1ef6g0mtea23zay5qosmg2ewi,24.0,Masculino,1,Minas Gerais (MG),1.0,Pós-graduação,Empregado (CTL),Acima de 3000,0.0,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,de 1 a 2 anos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,SQL,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,Newsletter Semanal,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,Udemy,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Setor Automotivo,,Analista de Inteligência de Mercado
1680,i6vf75c6w0xmiehi6vliw8n60kjgzm38,47.0,Masculino,1,São Paulo (SP),1.0,Graduação/Bacharelado,Empreendedor ou Empregado (CNPJ),de 11 a 50,0.0,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,Mais de 10 anos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,SQL,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,Podcast do Data Hackers,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Udemy,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Data Engineer/Engenheiro de Dados
1681,ssz0ageo02qepe6m2wu5ssz0ar6rxigl,34.0,Masculino,1,Rio de Janeiro (RJ),1.0,Graduação/Bacharelado,Empregado (CTL),de 11 a 50,1.0,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,SQL,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,Newsletter Semanal,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,Udemy,,1.0,Região Sudeste,,Estatística/ Matemática / Matemática Computacional,Internet/Ecommerce,Gerente,Data Analyst/Analista de Dados
1682,wo25rfbiosc5u72t8zh3nwo25rfblxzb,30.0,Masculino,1,Santa Catarina (SC),0.0,Graduação/Bacharelado,Empregado (CTL),de 101 a 500,0.0,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,SQL,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Podcast do Data Hackers,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,DataCamp,,1.0,Região Sul,Região Sudeste,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Data Analyst/Analista de Dados
1683,vsc7hmgw2hl7ouvxz5taawvsc7ioy83i,45.0,Masculino,1,São Paulo (SP),1.0,Pós-graduação,Empreendedor ou Empregado (CNPJ),de 101 a 500,1.0,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 5 anos,Menos de 1 ano,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,SQL,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Canal do Slack,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,Coursera,,1.0,Região Sudeste,,Outras Engenharias,Marketing,Gerente,Data Analyst/Analista de Dados
1684,atrduo50kh0m9xn7dpatrduzpe8gge1a,23.0,Masculino,1,Minas Gerais (MG),1.0,Estudante de Graduação,Estagiário,Acima de 3000,0.0,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Newsletter Semanal,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nunca fiz cursos online,,1.0,Região Sudeste,,Outras Engenharias,Outras,,Analista de Inteligência de Mercado
1685,vu8ulmjto1h6gqkpwijvu8ulo1948g2j,31.0,Masculino,1,São Paulo (SP),1.0,Graduação/Bacharelado,Freelancer,de 1 a 5,0.0,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,de 1 a 2 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Canal do Slack,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,Alura,,0.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Desenvolvedor ou Engenheiro de Software
1686,mj4xe7qh04gbvqvgzqmmj4xee4jzsc09,35.0,Masculino,1,Rio Grande do Sul (RS),0.0,Pós-graduação,Empregado (CTL),de 51 a 100,0.0,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Mais de 10 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Blog/Medium do Data Hackers,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,edX,,1.0,Região Sul,Região Nordeste,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Outras
1687,qaro9el3t9eq8vijq6qaro9bvipwkk2q,36.0,Masculino,1,Espírito Santo (ES),1.0,Graduação/Bacharelado,Empreendedor ou Empregado (CNPJ),de 1 a 5,1.0,de R$ 3.001/mês a R$ 4.000/mês,Mais de 10 anos,de 6 a 10 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Podcast do Data Hackers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Alura,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,Head,Desenvolvedor ou Engenheiro de Software
1688,d9ljydu2sslz2n6xted9ljyduv2j278h,27.0,Masculino,1,Minas Gerais (MG),1.0,Graduação/Bacharelado,Empregado (CTL),de 51 a 100,0.0,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,Blog/Medium do Data Hackers,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,Kaggle Learn,,1.0,Região Sudeste,,Outras Engenharias,Internet/Ecommerce,,Desenvolvedor ou Engenheiro de Software
1689,snasv9pne50e00pu6snasvcdlawqupz6,37.0,Masculino,1,Santa Catarina (SC),0.0,Pós-graduação,Empreendedor ou Empregado (CNPJ),de 11 a 50,1.0,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Podcast do Data Hackers,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Alura,,1.0,Região Sul,Região Sul,Outras Engenharias,Outras,Team Leader/Tech Leader,Outras
1690,z9093p0j9m08uvsz909gil7m39e79126,22.0,Masculino,1,Minas Gerais (MG),1.0,Graduação/Bacharelado,Empregado (CTL),Acima de 3000,0.0,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,de 1 a 2 anos,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,Python,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,Podcast do Data Hackers,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,Udacity,,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Desenvolvedor ou Engenheiro de Software
1691,ffs41glbnlt108vdgj96ffs414yuwwii,34.0,Masculino,1,,1.0,Mestrado,Empregado (CTL),Acima de 3000,0.0,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 5 anos,de 6 a 10 anos,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Python,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,Blog/Medium do Data Hackers,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Coursera,,1.0,,,Computação / Engenharia de Software / Sistemas de Informação,Outras,,Data Scientist/Cientista de Dados
1692,gi0pc03k32kixx9zyjhngi0pc0cna50l,34.0,Masculino,1,Rio de Janeiro (RJ),1.0,Mestrado,Empregado (CTL),Acima de 3000,0.0,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Menos de 1 ano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Blog/Medium do Data Hackers,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Coursera,,1.0,Região Sudeste,,Outras Engenharias,Internet/Ecommerce,,Data Analyst/Analista de Dados
1693,dm8co41utllsa6qbx4kltdm8com9lhbl,27.0,Masculino,1,São Paulo (SP),0.0,Mestrado,Somente Estudante (pós-graduação),,,,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Podcast do Data Hackers,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,Coursera,,1.0,Região Sudeste,Região Sul,Outras Engenharias,,,
1694,s95cr81kq2z0aao0s95cr891u4m9xt7z,29.0,Masculino,1,,1.0,Graduação/Bacharelado,Empreendedor ou Empregado (CNPJ),de 11 a 50,0.0,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,Podcast do Data Hackers,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Udemy,,1.0,,,Economia/ Administração / Contabilidade / Finanças,Finanças ou Bancos,,Economista
1695,wzn6iksg2kwxsbmlvx5wzn6id6csavt2,31.0,Masculino,1,Santa Catarina (SC),0.0,Pós-graduação,Empregado (CTL),de 501 a 1000,0.0,de R$ 4.001/mês a R$ 6.000/mês,de 2 a 3 anos,de 6 a 10 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,Blog/Medium do Data Hackers,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Udemy,,1.0,Região Sul,Região Sul,Computação / Engenharia de Software / Sistemas de Informação,Tecnologia/Fábrica de Software,,Data Engineer/Engenheiro de Dados
1696,lms7kyhcvgcsbfauvlms3nhtgkkn0w8f,42.0,Masculino,1,São Paulo (SP),1.0,Graduação/Bacharelado,"Desempregado, buscando recolocação",,,,Menos de 1 ano,de 1 a 2 anos,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Python,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Blog/Medium do Data Hackers,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,Data Science Academy,1.0,Região Sudeste,,Computação / Engenharia de Software / Sistemas de Informação,,,
1697,982ke6uc3zimsm60c6lfh982ke6aszc5,22.0,Masculino,1,Paraná (PR),1.0,Pós-graduação,Empregado (CTL),de 101 a 500,0.0,de R$ 1.001/mês a R$ 2.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Blog/Medium do Data Hackers,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,Alura,,1.0,Região Sul,,Computação / Engenharia de Software / Sistemas de Informação,Área da Saúde,,DBA/Administrador de Banco de Dados
1698,t0i8k7qmqzo2gynygt0i8k7hcq19kjv0,27.0,Masculino,1,,1.0,Estudante de Graduação,Somente Estudante (graduação),,,,Não tenho experiência na área de dados,de 2 a 3 anos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Newsletter Semanal,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Nunca fiz cursos online,,1.0,,,Computação / Engenharia de Software / Sistemas de Informação,,,
